,Lat,Lon,Cls,Nearest City
711,-89.75,175.75,EF,bluff
712,-89.75,176.25,EF,bluff
713,-89.75,176.75,EF,bluff
714,-89.75,177.25,EF,bluff
715,-89.75,177.75,EF,bluff
716,-89.75,178.25,EF,bluff
717,-89.75,178.75,EF,kaitangata
718,-89.75,179.25,EF,kaitangata
719,-89.75,179.75,EF,kaitangata
720,-89.25,-179.75,EF,vaini
721,-89.25,-179.25,EF,vaini
722,-89.25,-178.75,EF,vaini
723,-89.25,-178.25,EF,vaini
724,-89.25,-177.75,EF,vaini
725,-89.25,-177.25,EF,vaini
726,-89.25,-176.75,EF,vaini
727,-89.25,-176.25,EF,vaini
728,-89.25,-175.75,EF,vaini
729,-89.25,-175.25,EF,vaini
730,-89.25,-174.75,EF,vaini
731,-89.25,-174.25,EF,vaini
732,-89.25,-173.75,EF,vaini
733,-89.25,-173.25,EF,vaini
734,-89.25,-172.75,EF,vaini
735,-89.25,-172.25,EF,vaini
736,-89.25,-171.75,EF,vaini
737,-89.25,-171.25,EF,vaini
738,-89.25,-170.75,EF,vaini
739,-89.25,-170.25,EF,vaini
740,-89.25,-169.75,EF,vaini
741,-89.25,-169.25,EF,vaini
742,-89.25,-168.75,EF,vaini
743,-89.25,-168.25,EF,vaini
744,-89.25,-167.75,EF,mataura
745,-89.25,-167.25,EF,mataura
746,-89.25,-166.75,EF,mataura
747,-89.25,-166.25,EF,mataura
748,-89.25,-165.75,EF,mataura
749,-89.25,-165.25,EF,mataura
750,-89.25,-164.75,EF,mataura
751,-89.25,-164.25,EF,mataura
752,-89.25,-163.75,EF,mataura
753,-89.25,-163.25,EF,mataura
754,-89.25,-162.75,EF,mataura
755,-89.25,-162.25,EF,mataura
756,-89.25,-161.75,EF,mataura
757,-89.25,-161.25,EF,mataura
758,-89.25,-160.75,EF,mataura
759,-89.25,-160.25,EF,mataura
760,-89.25,-159.75,EF,mataura
761,-89.25,-159.25,EF,mataura
762,-89.25,-158.75,EF,mataura
763,-89.25,-158.25,EF,mataura
764,-89.25,-157.75,EF,mataura
765,-89.25,-157.25,EF,mataura
766,-89.25,-156.75,EF,mataura
767,-89.25,-156.25,EF,mataura
768,-89.25,-155.75,EF,mataura
769,-89.25,-155.25,EF,mataura
770,-89.25,-154.75,EF,mataura
771,-89.25,-154.25,EF,mataura
772,-89.25,-153.75,EF,mataura
773,-89.25,-153.25,EF,mataura
774,-89.25,-152.75,EF,mataura
775,-89.25,-152.25,EF,mataura
776,-89.25,-151.75,EF,mataura
777,-89.25,-151.25,EF,mataura
778,-89.25,-150.75,EF,mataura
779,-89.25,-150.25,EF,mataura
780,-89.25,-149.75,EF,mataura
781,-89.25,-149.25,EF,mataura
782,-89.25,-148.75,EF,mataura
783,-89.25,-148.25,EF,mataura
784,-89.25,-147.75,EF,mataura
785,-89.25,-147.25,EF,mataura
786,-89.25,-146.75,EF,mataura
787,-89.25,-146.25,EF,mataura
788,-89.25,-145.75,EF,mataura
789,-89.25,-145.25,EF,mataura
790,-89.25,-144.75,EF,mataura
791,-89.25,-144.25,EF,mataura
792,-89.25,-143.75,EF,mataura
793,-89.25,-143.25,EF,mataura
794,-89.25,-142.75,EF,mataura
795,-89.25,-142.25,EF,mataura
796,-89.25,-141.75,EF,mataura
797,-89.25,-141.25,EF,mataura
798,-89.25,-140.75,EF,rikitea
799,-89.25,-140.25,EF,rikitea
800,-89.25,-139.75,EF,rikitea
801,-89.25,-139.25,EF,rikitea
802,-89.25,-138.75,EF,rikitea
803,-89.25,-138.25,EF,rikitea
804,-89.25,-137.75,EF,rikitea
805,-89.25,-137.25,EF,rikitea
806,-89.25,-136.75,EF,rikitea
807,-89.25,-136.25,EF,rikitea
808,-89.25,-135.75,EF,rikitea
809,-89.25,-135.25,EF,rikitea
810,-89.25,-134.75,EF,rikitea
811,-89.25,-134.25,EF,rikitea
812,-89.25,-133.75,EF,rikitea
813,-89.25,-133.25,EF,rikitea
814,-89.25,-132.75,EF,rikitea
815,-89.25,-132.25,EF,rikitea
816,-89.25,-131.75,EF,rikitea
817,-89.25,-131.25,EF,rikitea
818,-89.25,-130.75,EF,rikitea
819,-89.25,-130.25,EF,rikitea
820,-89.25,-129.75,EF,rikitea
821,-89.25,-129.25,EF,rikitea
822,-89.25,-128.75,EF,rikitea
823,-89.25,-128.25,EF,rikitea
824,-89.25,-127.75,EF,rikitea
825,-89.25,-127.25,EF,rikitea
826,-89.25,-126.75,EF,punta arenas
827,-89.25,-126.25,EF,punta arenas
828,-89.25,-125.75,EF,punta arenas
829,-89.25,-125.25,EF,punta arenas
830,-89.25,-124.75,EF,punta arenas
831,-89.25,-124.25,EF,punta arenas
832,-89.25,-123.75,EF,punta arenas
833,-89.25,-123.25,EF,punta arenas
834,-89.25,-122.75,EF,punta arenas
835,-89.25,-122.25,EF,punta arenas
836,-89.25,-121.75,EF,punta arenas
837,-89.25,-121.25,EF,punta arenas
838,-89.25,-120.75,EF,punta arenas
839,-89.25,-120.25,EF,punta arenas
840,-89.25,-119.75,EF,punta arenas
841,-89.25,-119.25,EF,punta arenas
842,-89.25,-118.75,EF,punta arenas
843,-89.25,-118.25,EF,punta arenas
844,-89.25,-117.75,EF,punta arenas
845,-89.25,-117.25,EF,punta arenas
846,-89.25,-116.75,EF,punta arenas
847,-89.25,-116.25,EF,punta arenas
848,-89.25,-115.75,EF,punta arenas
849,-89.25,-115.25,EF,punta arenas
850,-89.25,-114.75,EF,punta arenas
851,-89.25,-114.25,EF,punta arenas
852,-89.25,-113.75,EF,punta arenas
853,-89.25,-113.25,EF,punta arenas
854,-89.25,-112.75,EF,punta arenas
855,-89.25,-112.25,EF,punta arenas
856,-89.25,-111.75,EF,punta arenas
857,-89.25,-111.25,EF,punta arenas
858,-89.25,-110.75,EF,punta arenas
859,-89.25,-110.25,EF,punta arenas
860,-89.25,-109.75,EF,punta arenas
861,-89.25,-109.25,EF,punta arenas
862,-89.25,-108.75,EF,punta arenas
863,-89.25,-108.25,EF,punta arenas
864,-89.25,-107.75,EF,punta arenas
865,-89.25,-107.25,EF,punta arenas
866,-89.25,-106.75,EF,punta arenas
867,-89.25,-106.25,EF,punta arenas
868,-89.25,-105.75,EF,punta arenas
869,-89.25,-105.25,EF,punta arenas
870,-89.25,-104.75,EF,punta arenas
871,-89.25,-104.25,EF,punta arenas
872,-89.25,-103.75,EF,punta arenas
873,-89.25,-103.25,EF,punta arenas
874,-89.25,-102.75,EF,punta arenas
875,-89.25,-102.25,EF,punta arenas
876,-89.25,-101.75,EF,punta arenas
877,-89.25,-101.25,EF,punta arenas
878,-89.25,-100.75,EF,punta arenas
879,-89.25,-100.25,EF,punta arenas
880,-89.25,-99.75,EF,punta arenas
881,-89.25,-99.25,EF,punta arenas
882,-89.25,-98.75,EF,punta arenas
883,-89.25,-98.25,EF,punta arenas
884,-89.25,-97.75,EF,punta arenas
885,-89.25,-97.25,EF,punta arenas
886,-89.25,-96.75,EF,punta arenas
887,-89.25,-96.25,EF,punta arenas
888,-89.25,-95.75,EF,punta arenas
889,-89.25,-95.25,EF,punta arenas
890,-89.25,-94.75,EF,punta arenas
891,-89.25,-94.25,EF,punta arenas
892,-89.25,-93.75,EF,punta arenas
893,-89.25,-93.25,EF,punta arenas
894,-89.25,-92.75,EF,punta arenas
895,-89.25,-92.25,EF,punta arenas
896,-89.25,-91.75,EF,ushuaia
897,-89.25,-91.25,EF,ushuaia
898,-89.25,-90.75,EF,ushuaia
899,-89.25,-90.25,EF,ushuaia
900,-89.25,-89.75,EF,ushuaia
901,-89.25,-89.25,EF,ushuaia
902,-89.25,-88.75,EF,ushuaia
903,-89.25,-88.25,EF,ushuaia
904,-89.25,-87.75,EF,ushuaia
905,-89.25,-87.25,EF,ushuaia
906,-89.25,-86.75,EF,ushuaia
907,-89.25,-86.25,EF,ushuaia
908,-89.25,-85.75,EF,ushuaia
909,-89.25,-85.25,EF,ushuaia
910,-89.25,-84.75,EF,ushuaia
911,-89.25,-84.25,EF,ushuaia
912,-89.25,-83.75,EF,ushuaia
913,-89.25,-83.25,EF,ushuaia
914,-89.25,-82.75,EF,ushuaia
915,-89.25,-82.25,EF,ushuaia
916,-89.25,-81.75,EF,ushuaia
917,-89.25,-81.25,EF,ushuaia
918,-89.25,-80.75,EF,ushuaia
919,-89.25,-80.25,EF,ushuaia
920,-89.25,-79.75,EF,ushuaia
921,-89.25,-79.25,EF,ushuaia
922,-89.25,-78.75,EF,ushuaia
923,-89.25,-78.25,EF,ushuaia
924,-89.25,-77.75,EF,ushuaia
925,-89.25,-77.25,EF,ushuaia
926,-89.25,-76.75,EF,ushuaia
927,-89.25,-76.25,EF,ushuaia
928,-89.25,-75.75,EF,ushuaia
929,-89.25,-75.25,EF,ushuaia
930,-89.25,-74.75,EF,ushuaia
931,-89.25,-74.25,EF,ushuaia
932,-89.25,-73.75,EF,ushuaia
933,-89.25,-73.25,EF,ushuaia
934,-89.25,-72.75,EF,ushuaia
935,-89.25,-72.25,EF,ushuaia
936,-89.25,-71.75,EF,ushuaia
937,-89.25,-71.25,EF,ushuaia
938,-89.25,-70.75,EF,ushuaia
939,-89.25,-70.25,EF,ushuaia
940,-89.25,-69.75,EF,ushuaia
941,-89.25,-69.25,EF,ushuaia
942,-89.25,-68.75,EF,ushuaia
943,-89.25,-68.25,EF,ushuaia
944,-89.25,-67.75,EF,ushuaia
945,-89.25,-67.25,EF,ushuaia
946,-89.25,-66.75,EF,ushuaia
947,-89.25,-66.25,EF,ushuaia
948,-89.25,-65.75,EF,ushuaia
949,-89.25,-65.25,EF,ushuaia
950,-89.25,-64.75,EF,ushuaia
951,-89.25,-64.25,EF,ushuaia
952,-89.25,-63.75,EF,ushuaia
953,-89.25,-63.25,EF,ushuaia
954,-89.25,-62.75,EF,ushuaia
955,-89.25,-62.25,EF,ushuaia
956,-89.25,-61.75,EF,ushuaia
957,-89.25,-61.25,EF,ushuaia
958,-89.25,-60.75,EF,ushuaia
959,-89.25,-60.25,EF,ushuaia
960,-89.25,-59.75,EF,ushuaia
961,-89.25,-59.25,EF,ushuaia
962,-89.25,-58.75,EF,ushuaia
963,-89.25,-58.25,EF,ushuaia
964,-89.25,-57.75,EF,ushuaia
965,-89.25,-57.25,EF,ushuaia
966,-89.25,-56.75,EF,ushuaia
967,-89.25,-56.25,EF,ushuaia
968,-89.25,-55.75,EF,ushuaia
969,-89.25,-55.25,EF,ushuaia
970,-89.25,-54.75,EF,ushuaia
971,-89.25,-54.25,EF,ushuaia
972,-89.25,-53.75,EF,ushuaia
973,-89.25,-53.25,EF,ushuaia
974,-89.25,-52.75,EF,ushuaia
975,-89.25,-52.25,EF,ushuaia
976,-89.25,-51.75,EF,ushuaia
977,-89.25,-51.25,EF,ushuaia
978,-89.25,-50.75,EF,ushuaia
979,-89.25,-50.25,EF,ushuaia
980,-89.25,-49.75,EF,ushuaia
981,-89.25,-49.25,EF,ushuaia
982,-89.25,-48.75,EF,ushuaia
983,-89.25,-48.25,EF,ushuaia
984,-89.25,-47.75,EF,ushuaia
985,-89.25,-47.25,EF,ushuaia
986,-89.25,-46.75,EF,ushuaia
987,-89.25,-46.25,EF,ushuaia
988,-89.25,-45.75,EF,ushuaia
989,-89.25,-45.25,EF,ushuaia
990,-89.25,-44.75,EF,ushuaia
991,-89.25,-44.25,EF,ushuaia
992,-89.25,-43.75,EF,ushuaia
993,-89.25,-43.25,EF,ushuaia
994,-89.25,-42.75,EF,ushuaia
995,-89.25,-42.25,EF,ushuaia
996,-89.25,-41.75,EF,ushuaia
997,-89.25,-41.25,EF,ushuaia
998,-89.25,-40.75,EF,ushuaia
999,-89.25,-40.25,EF,ushuaia
1000,-89.25,-39.75,EF,ushuaia
1001,-89.25,-39.25,EF,ushuaia
1002,-89.25,-38.75,EF,ushuaia
1003,-89.25,-38.25,EF,ushuaia
1004,-89.25,-37.75,EF,ushuaia
1005,-89.25,-37.25,EF,ushuaia
1006,-89.25,-36.75,EF,ushuaia
1007,-89.25,-36.25,EF,ushuaia
1008,-89.25,-35.75,EF,ushuaia
1009,-89.25,-35.25,EF,ushuaia
1010,-89.25,-34.75,EF,ushuaia
1011,-89.25,-34.25,EF,ushuaia
1012,-89.25,-33.75,EF,ushuaia
1013,-89.25,-33.25,EF,ushuaia
1014,-89.25,-32.75,EF,ushuaia
1015,-89.25,-32.25,EF,ushuaia
1016,-89.25,-31.75,EF,ushuaia
1017,-89.25,-31.25,EF,ushuaia
1018,-89.25,-30.75,EF,ushuaia
1019,-89.25,-30.25,EF,ushuaia
1020,-89.25,-29.75,EF,ushuaia
1021,-89.25,-29.25,EF,ushuaia
1022,-89.25,-28.75,EF,ushuaia
1023,-89.25,-28.25,EF,ushuaia
1024,-89.25,-27.75,EF,ushuaia
1025,-89.25,-27.25,EF,ushuaia
1026,-89.25,-26.75,EF,ushuaia
1027,-89.25,-26.25,EF,ushuaia
1028,-89.25,-25.75,EF,ushuaia
1029,-89.25,-25.25,EF,ushuaia
1030,-89.25,-24.75,EF,ushuaia
1031,-89.25,-24.25,EF,ushuaia
1032,-89.25,-23.75,EF,ushuaia
1033,-89.25,-23.25,EF,ushuaia
1034,-89.25,-22.75,EF,ushuaia
1035,-89.25,-22.25,EF,ushuaia
1036,-89.25,-21.75,EF,ushuaia
1037,-89.25,-21.25,EF,ushuaia
1038,-89.25,-20.75,EF,ushuaia
1039,-89.25,-20.25,EF,ushuaia
1040,-89.25,-19.75,EF,ushuaia
1041,-89.25,-19.25,EF,ushuaia
1042,-89.25,-18.75,EF,ushuaia
1043,-89.25,-18.25,EF,ushuaia
1044,-89.25,-17.75,EF,ushuaia
1045,-89.25,-17.25,EF,ushuaia
1046,-89.25,-16.75,EF,ushuaia
1047,-89.25,-16.25,EF,ushuaia
1048,-89.25,-15.75,EF,ushuaia
1049,-89.25,-15.25,EF,ushuaia
1050,-89.25,-14.75,EF,ushuaia
1051,-89.25,-14.25,EF,ushuaia
1052,-89.25,-13.75,EF,hermanus
1053,-89.25,-13.25,EF,hermanus
1054,-89.25,-12.75,EF,hermanus
1055,-89.25,-12.25,EF,hermanus
1056,-89.25,-11.75,EF,hermanus
1057,-89.25,-11.25,EF,hermanus
1058,-89.25,-10.75,EF,hermanus
1059,-89.25,-10.25,EF,hermanus
1060,-89.25,-9.75,EF,hermanus
1061,-89.25,-9.25,EF,hermanus
1062,-89.25,-8.75,EF,hermanus
1063,-89.25,-8.25,EF,hermanus
1064,-89.25,-7.75,EF,hermanus
1065,-89.25,-7.25,EF,hermanus
1066,-89.25,-6.75,EF,hermanus
1067,-89.25,-6.25,EF,hermanus
1068,-89.25,-5.75,EF,hermanus
1069,-89.25,-5.25,EF,hermanus
1070,-89.25,-4.75,EF,hermanus
1071,-89.25,-4.25,EF,hermanus
1072,-89.25,-3.75,EF,hermanus
1073,-89.25,-3.25,EF,hermanus
1074,-89.25,-2.75,EF,hermanus
1075,-89.25,-2.25,EF,hermanus
1076,-89.25,-1.75,EF,hermanus
1077,-89.25,-1.25,EF,hermanus
1078,-89.25,-0.75,EF,hermanus
1079,-89.25,-0.25,EF,hermanus
1080,-89.25,0.25,EF,hermanus
1081,-89.25,0.75,EF,hermanus
1082,-89.25,1.25,EF,hermanus
1083,-89.25,1.75,EF,hermanus
1084,-89.25,2.25,EF,hermanus
1085,-89.25,2.75,EF,hermanus
1086,-89.25,3.25,EF,hermanus
1087,-89.25,3.75,EF,hermanus
1088,-89.25,4.25,EF,hermanus
1089,-89.25,4.75,EF,hermanus
1090,-89.25,5.25,EF,hermanus
1091,-89.25,5.75,EF,hermanus
1092,-89.25,6.25,EF,hermanus
1093,-89.25,6.75,EF,hermanus
1094,-89.25,7.25,EF,hermanus
1095,-89.25,7.75,EF,hermanus
1096,-89.25,8.25,EF,hermanus
1097,-89.25,8.75,EF,hermanus
1098,-89.25,9.25,EF,hermanus
1099,-89.25,9.75,EF,hermanus
1100,-89.25,10.25,EF,hermanus
1101,-89.25,10.75,EF,hermanus
1102,-89.25,11.25,EF,hermanus
1103,-89.25,11.75,EF,hermanus
1104,-89.25,12.25,EF,bredasdorp
1105,-89.25,12.75,EF,bredasdorp
1106,-89.25,13.25,EF,bredasdorp
1107,-89.25,13.75,EF,bredasdorp
1108,-89.25,14.25,EF,bredasdorp
1109,-89.25,14.75,EF,bredasdorp
1110,-89.25,15.25,EF,bredasdorp
1111,-89.25,15.75,EF,bredasdorp
1112,-89.25,16.25,EF,bredasdorp
1113,-89.25,16.75,EF,bredasdorp
1114,-89.25,17.25,EF,bredasdorp
1115,-89.25,17.75,EF,bredasdorp
1116,-89.25,18.25,EF,bredasdorp
1117,-89.25,18.75,EF,bredasdorp
1118,-89.25,19.25,EF,bredasdorp
1119,-89.25,19.75,EF,bredasdorp
1120,-89.25,20.25,EF,bredasdorp
1121,-89.25,20.75,EF,bredasdorp
1122,-89.25,21.25,EF,bredasdorp
1123,-89.25,21.75,EF,bredasdorp
1124,-89.25,22.25,EF,bredasdorp
1125,-89.25,22.75,EF,bredasdorp
1126,-89.25,23.25,EF,bredasdorp
1127,-89.25,23.75,EF,bredasdorp
1128,-89.25,24.25,EF,bredasdorp
1129,-89.25,24.75,EF,bredasdorp
1130,-89.25,25.25,EF,bredasdorp
1131,-89.25,25.75,EF,bredasdorp
1132,-89.25,26.25,EF,bredasdorp
1133,-89.25,26.75,EF,bredasdorp
1134,-89.25,27.25,EF,bredasdorp
1135,-89.25,27.75,EF,bredasdorp
1136,-89.25,28.25,EF,bredasdorp
1137,-89.25,28.75,EF,kruisfontein
1138,-89.25,29.25,EF,kruisfontein
1139,-89.25,29.75,EF,kruisfontein
1140,-89.25,30.25,EF,kruisfontein
1141,-89.25,30.75,EF,kruisfontein
1142,-89.25,31.25,EF,port elizabeth
1143,-89.25,31.75,EF,port elizabeth
1144,-89.25,32.25,EF,port elizabeth
1145,-89.25,32.75,EF,port elizabeth
1146,-89.25,33.25,EF,port elizabeth
1147,-89.25,33.75,EF,port elizabeth
1148,-89.25,34.25,EF,port elizabeth
1149,-89.25,34.75,EF,port elizabeth
1150,-89.25,35.25,EF,port elizabeth
1151,-89.25,35.75,EF,port elizabeth
1152,-89.25,36.25,EF,port elizabeth
1153,-89.25,36.75,EF,port elizabeth
1154,-89.25,37.25,EF,port elizabeth
1155,-89.25,37.75,EF,port elizabeth
1156,-89.25,38.25,EF,port elizabeth
1157,-89.25,38.75,EF,port elizabeth
1158,-89.25,39.25,EF,port elizabeth
1159,-89.25,39.75,EF,port elizabeth
1160,-89.25,40.25,EF,port alfred
1161,-89.25,40.75,EF,port alfred
1162,-89.25,41.25,EF,port alfred
1163,-89.25,41.75,EF,port alfred
1164,-89.25,42.25,EF,port alfred
1165,-89.25,42.75,EF,port alfred
1166,-89.25,43.25,EF,port alfred
1167,-89.25,43.75,EF,port alfred
1168,-89.25,44.25,EF,port alfred
1169,-89.25,44.75,EF,port alfred
1170,-89.25,45.25,EF,port alfred
1171,-89.25,45.75,EF,port alfred
1172,-89.25,46.25,EF,port alfred
1173,-89.25,46.75,EF,port alfred
1174,-89.25,47.25,EF,port alfred
1175,-89.25,47.75,EF,port alfred
1176,-89.25,48.25,EF,port alfred
1177,-89.25,48.75,EF,port alfred
1178,-89.25,49.25,EF,port alfred
1179,-89.25,49.75,EF,port alfred
1180,-89.25,50.25,EF,port alfred
1181,-89.25,50.75,EF,port alfred
1182,-89.25,51.25,EF,port alfred
1183,-89.25,51.75,EF,port alfred
1184,-89.25,52.25,EF,port alfred
1185,-89.25,52.75,EF,port alfred
1186,-89.25,53.25,EF,port alfred
1187,-89.25,53.75,EF,port alfred
1188,-89.25,54.25,EF,port alfred
1189,-89.25,54.75,EF,port alfred
1190,-89.25,55.25,EF,port alfred
1191,-89.25,55.75,EF,port alfred
1192,-89.25,56.25,EF,port alfred
1193,-89.25,56.75,EF,port alfred
1194,-89.25,57.25,EF,port alfred
1195,-89.25,57.75,EF,port alfred
1196,-89.25,58.25,EF,port alfred
1197,-89.25,58.75,EF,port alfred
1198,-89.25,59.25,EF,east london
1199,-89.25,59.75,EF,east london
1200,-89.25,60.25,EF,east london
1201,-89.25,60.75,EF,east london
1202,-89.25,61.25,EF,east london
1203,-89.25,61.75,EF,east london
1204,-89.25,62.25,EF,east london
1205,-89.25,62.75,EF,taolanaro
1206,-89.25,63.25,EF,taolanaro
1207,-89.25,63.75,EF,taolanaro
1208,-89.25,64.25,EF,taolanaro
1209,-89.25,64.75,EF,taolanaro
1210,-89.25,65.25,EF,taolanaro
1211,-89.25,65.75,EF,taolanaro
1212,-89.25,66.25,EF,taolanaro
1213,-89.25,66.75,EF,taolanaro
1214,-89.25,67.25,EF,taolanaro
1215,-89.25,67.75,EF,taolanaro
1216,-89.25,68.25,EF,taolanaro
1217,-89.25,68.75,EF,taolanaro
1218,-89.25,69.25,EF,taolanaro
1219,-89.25,69.75,EF,taolanaro
1220,-89.25,70.25,EF,taolanaro
1221,-89.25,70.75,EF,taolanaro
1222,-89.25,71.25,EF,taolanaro
1223,-89.25,71.75,EF,taolanaro
1224,-89.25,72.25,EF,taolanaro
1225,-89.25,72.75,EF,taolanaro
1226,-89.25,73.25,EF,taolanaro
1227,-89.25,73.75,EF,busselton
1228,-89.25,74.25,EF,busselton
1229,-89.25,74.75,EF,busselton
1230,-89.25,75.25,EF,busselton
1231,-89.25,75.75,EF,busselton
1232,-89.25,76.25,EF,busselton
1233,-89.25,76.75,EF,busselton
1234,-89.25,77.25,EF,busselton
1235,-89.25,77.75,EF,busselton
1236,-89.25,78.25,EF,busselton
1237,-89.25,78.75,EF,busselton
1238,-89.25,79.25,EF,busselton
1239,-89.25,79.75,EF,busselton
1240,-89.25,80.25,EF,busselton
1241,-89.25,80.75,EF,busselton
1242,-89.25,81.25,EF,busselton
1243,-89.25,81.75,EF,busselton
1244,-89.25,82.25,EF,busselton
1245,-89.25,82.75,EF,busselton
1246,-89.25,83.25,EF,busselton
1247,-89.25,83.75,EF,busselton
1248,-89.25,84.25,EF,busselton
1249,-89.25,84.75,EF,busselton
1250,-89.25,85.25,EF,busselton
1251,-89.25,85.75,EF,busselton
1252,-89.25,86.25,EF,busselton
1253,-89.25,86.75,EF,busselton
1254,-89.25,87.25,EF,albany
1255,-89.25,87.75,EF,albany
1256,-89.25,88.25,EF,albany
1257,-89.25,88.75,EF,albany
1258,-89.25,89.25,EF,albany
1259,-89.25,89.75,EF,albany
1260,-89.25,90.25,EF,albany
1261,-89.25,90.75,EF,albany
1262,-89.25,91.25,EF,albany
1263,-89.25,91.75,EF,albany
1264,-89.25,92.25,EF,albany
1265,-89.25,92.75,EF,albany
1266,-89.25,93.25,EF,albany
1267,-89.25,93.75,EF,albany
1268,-89.25,94.25,EF,albany
1269,-89.25,94.75,EF,albany
1270,-89.25,95.25,EF,albany
1271,-89.25,95.75,EF,albany
1272,-89.25,96.25,EF,albany
1273,-89.25,96.75,EF,albany
1274,-89.25,97.25,EF,albany
1275,-89.25,97.75,EF,albany
1276,-89.25,98.25,EF,albany
1277,-89.25,98.75,EF,albany
1278,-89.25,99.25,EF,albany
1279,-89.25,99.75,EF,albany
1280,-89.25,100.25,EF,albany
1281,-89.25,100.75,EF,albany
1282,-89.25,101.25,EF,albany
1283,-89.25,101.75,EF,albany
1284,-89.25,102.25,EF,albany
1285,-89.25,102.75,EF,albany
1286,-89.25,103.25,EF,albany
1287,-89.25,103.75,EF,albany
1288,-89.25,104.25,EF,albany
1289,-89.25,104.75,EF,albany
1290,-89.25,105.25,EF,albany
1291,-89.25,105.75,EF,albany
1292,-89.25,106.25,EF,albany
1293,-89.25,106.75,EF,albany
1294,-89.25,107.25,EF,albany
1295,-89.25,107.75,EF,albany
1296,-89.25,108.25,EF,albany
1297,-89.25,108.75,EF,albany
1298,-89.25,109.25,EF,albany
1299,-89.25,109.75,EF,albany
1300,-89.25,110.25,EF,albany
1301,-89.25,110.75,EF,albany
1302,-89.25,111.25,EF,albany
1303,-89.25,111.75,EF,albany
1304,-89.25,112.25,EF,albany
1305,-89.25,112.75,EF,albany
1306,-89.25,113.25,EF,albany
1307,-89.25,113.75,EF,albany
1308,-89.25,114.25,EF,albany
1309,-89.25,114.75,EF,albany
1310,-89.25,115.25,EF,albany
1311,-89.25,115.75,EF,albany
1312,-89.25,116.25,EF,albany
1313,-89.25,116.75,EF,albany
1314,-89.25,117.25,EF,albany
1315,-89.25,117.75,EF,albany
1316,-89.25,118.25,EF,albany
1317,-89.25,118.75,EF,albany
1318,-89.25,119.25,EF,new norfolk
1319,-89.25,119.75,EF,new norfolk
1320,-89.25,120.25,EF,new norfolk
1321,-89.25,120.75,EF,new norfolk
1322,-89.25,121.25,EF,new norfolk
1323,-89.25,121.75,EF,new norfolk
1324,-89.25,122.25,EF,new norfolk
1325,-89.25,122.75,EF,new norfolk
1326,-89.25,123.25,EF,new norfolk
1327,-89.25,123.75,EF,new norfolk
1328,-89.25,124.25,EF,new norfolk
1329,-89.25,124.75,EF,new norfolk
1330,-89.25,125.25,EF,new norfolk
1331,-89.25,125.75,EF,new norfolk
1332,-89.25,126.25,EF,new norfolk
1333,-89.25,126.75,EF,new norfolk
1334,-89.25,127.25,EF,new norfolk
1335,-89.25,127.75,EF,new norfolk
1336,-89.25,128.25,EF,new norfolk
1337,-89.25,128.75,EF,new norfolk
1338,-89.25,129.25,EF,new norfolk
1339,-89.25,129.75,EF,hobart
1340,-89.25,130.25,EF,hobart
1341,-89.25,130.75,EF,hobart
1342,-89.25,131.25,EF,hobart
1343,-89.25,131.75,EF,hobart
1344,-89.25,132.25,EF,hobart
1345,-89.25,132.75,EF,hobart
1346,-89.25,133.25,EF,hobart
1347,-89.25,133.75,EF,hobart
1348,-89.25,134.25,EF,hobart
1349,-89.25,134.75,EF,hobart
1350,-89.25,135.25,EF,hobart
1351,-89.25,135.75,EF,hobart
1352,-89.25,136.25,EF,hobart
1353,-89.25,136.75,EF,hobart
1354,-89.25,137.25,EF,hobart
1355,-89.25,137.75,EF,hobart
1356,-89.25,138.25,EF,hobart
1357,-89.25,138.75,EF,hobart
1358,-89.25,139.25,EF,hobart
1359,-89.25,139.75,EF,hobart
1360,-89.25,140.25,EF,hobart
1361,-89.25,140.75,EF,hobart
1362,-89.25,141.25,EF,hobart
1363,-89.25,141.75,EF,hobart
1364,-89.25,142.25,EF,hobart
1365,-89.25,142.75,EF,hobart
1366,-89.25,143.25,EF,hobart
1367,-89.25,143.75,EF,hobart
1368,-89.25,144.25,EF,hobart
1369,-89.25,144.75,EF,hobart
1370,-89.25,145.25,EF,hobart
1371,-89.25,145.75,EF,hobart
1372,-89.25,146.25,EF,hobart
1373,-89.25,146.75,EF,hobart
1374,-89.25,147.25,EF,hobart
1375,-89.25,147.75,EF,hobart
1376,-89.25,148.25,EF,hobart
1377,-89.25,148.75,EF,hobart
1378,-89.25,149.25,EF,hobart
1379,-89.25,149.75,EF,hobart
1380,-89.25,150.25,EF,bluff
1381,-89.25,150.75,EF,bluff
1382,-89.25,151.25,EF,bluff
1383,-89.25,151.75,EF,bluff
1384,-89.25,152.25,EF,bluff
1385,-89.25,152.75,EF,bluff
1386,-89.25,153.25,EF,bluff
1387,-89.25,153.75,EF,bluff
1388,-89.25,154.25,EF,bluff
1389,-89.25,154.75,EF,bluff
1390,-89.25,155.25,EF,bluff
1391,-89.25,155.75,EF,bluff
1392,-89.25,156.25,EF,bluff
1393,-89.25,156.75,EF,bluff
1394,-89.25,157.25,EF,bluff
1395,-89.25,157.75,EF,bluff
1396,-89.25,158.25,EF,bluff
1397,-89.25,158.75,EF,bluff
1398,-89.25,159.25,EF,bluff
1399,-89.25,159.75,EF,bluff
1400,-89.25,160.25,EF,bluff
1401,-89.25,160.75,EF,bluff
1402,-89.25,161.25,EF,bluff
