,City,Climate Classification,Lat,Lon,Country,Population
11071,Kontagora,Aw,10.4522,5.4794,Nigeria,98754.0
11072,Khambhāt,BSh,22.3131,72.6194,India,98700.0
11073,Zárate,Cfa,-34.0833,-59.0333,Argentina,98522.0
11074,Saku,Dfb,36.2489,138.4769,Japan,98292.0
11075,M’lang,Af,6.95,124.8833,Philippines,98195.0
11076,Itaituba,Am,-4.2758,-55.9839,Brazil,98485.0
11077,Dongducheon,Dwa,37.9133,127.0633,South Korea,97424.0
11078,Votkinsk,Dfb,57.05,54.0,Russia,97550.0
11079,Paulínia,Cfa,-22.7611,-47.1542,Brazil,97702.0
11080,Iseyin,Aw,7.9667,3.6,Nigeria,98071.0
11081,Fanyang,Cfa,31.0847,118.1942,China,97300.0
11082,Chitose,Dfb,42.8167,141.65,Japan,97945.0
11083,Attock Khurd,Cfa,33.7667,72.3667,Pakistan,97374.0
11084,Oldham,Cfb,53.5444,-2.1169,United Kingdom,96555.0
11085,Lugo,Cfb,43.0167,-7.55,Spain,97613.0
11086,Lugo,Cfb,44.4167,11.9167,Italy,32317.0
11087,Witten,Cfb,51.4333,7.3333,Germany,96563.0
11088,Kambar,BWh,27.5868,68.001,Pakistan,97691.0
11089,Hammamet,Csa,36.4167,10.6,Tunisia,97579.0
11090,Munakata,Cfa,33.8056,130.5406,Japan,97041.0
11091,Serov,Dfc,59.6,60.5667,Russia,97762.0
11092,Quilenda,BSh,-10.6333,14.3333,Angola,97648.0
11093,Tubarão,Cfa,-28.4669,-49.0069,Brazil,97235.0
11094,Bafra,Cfa,41.5682,35.9069,Turkey,97452.0
11095,Brantford,Dfb,43.1667,-80.25,Canada,97496.0
11096,Valença,Csb,-13.37,-39.0728,Brazil,97305.0
11097,Valença,Csb,-22.2458,-43.7,Brazil,71843.0
11098,Valença,Csb,42.0282,-8.6339,Portugal,14127.0
11099,Yacuiba,Cwa,-22.0139,-63.6778,Bolivia,97296.0
11100,Hanau,Cfb,50.1328,8.9169,Germany,96023.0
11101,Ituiutaba,Aw,-18.9689,-49.465,Brazil,97171.0
11102,Tucuruí,Am,-3.7678,-49.6728,Brazil,97128.0
11103,Lysychansk,Dfb,48.9169,38.4306,Ukraine,96161.0
11104,Jamundí,Af,3.2608,-76.5394,Colombia,96993.0
11105,Cesena,Cfa,44.1333,12.2333,Italy,96760.0
11106,Itacoatiara,Am,-3.1428,-58.4439,Brazil,97122.0
11107,Ukhta,Dfc,63.5667,53.7,Russia,97087.0
11108,Tomohon,Af,1.3244,124.8225,Indonesia,96411.0
11109,Buin,Csb,-33.7333,-70.75,Chile,96614.0
11110,Barra do Piraí,Cfa,-22.47,-43.8258,Brazil,96865.0
11111,Balayan,Am,13.9333,120.7333,Philippines,95913.0
11112,Iida,Dfb,35.5147,137.8219,Japan,96642.0
11113,Caieiras,Cfa,-23.3644,-46.7408,Brazil,95780.0
11114,Cambé,Cfa,-23.2758,-51.2778,Brazil,96733.0
11115,Kāzerūn,BSk,29.6167,51.65,Iran,96683.0
11116,San Tan Valley,BWh,33.1879,-111.5472,United States,96692.0
11117,Escalante,Am,10.8333,123.5,Philippines,96159.0
11118,Japeri,Aw,-22.6428,-43.6528,Brazil,95492.0
11119,Iguatu,Aw,-6.3589,-39.2989,Brazil,96495.0
11120,Wujiaqu,BSk,44.2,87.55,China,96436.0
11121,Chākdaha,Aw,23.08,88.52,India,95203.0
11122,Las Rozas de Madrid,Csa,40.4917,-3.8733,Spain,94862.0
11123,Arifwala,BWh,30.2917,73.0667,Pakistan,95655.0
11124,Sandy,Dfb,40.571,-111.8505,United States,96380.0
11125,Sandy,Dfb,45.3986,-122.2692,United States,11843.0
11126,Sandy,Dfb,41.1447,-78.7296,United States,10523.0
11127,Vanderbijlpark,Cwa,-26.6992,27.8356,South Africa,95840.0
11128,Ōmura,Cfa,32.9214,129.9539,Japan,95619.0
11129,Longquan,Cfa,40.3703,113.7483,China,95849.0
11130,Longquan,Cfa,28.0733,119.1277,China,75900.0
11131,Leninsk-Kuznetskiy,Dfb,54.65,86.1667,Russia,96139.0
11132,Kelo,Aw,9.3171,15.8,Chad,96224.0
11133,Mezhdurechensk,Dfb,53.6864,88.0703,Russia,96299.0
11134,Erechim,Cfa,-27.6339,-52.2739,Brazil,96087.0
11135,Lorca,BSk,37.6798,-1.6944,Spain,96238.0
11136,Federal Way,Csb,47.3091,-122.3358,United States,96289.0
11137,Dovzhansk,Dfa,48.0846,39.6516,Ukraine,95153.0
11138,Bendigo,Cfb,-36.75,144.2667,Australia,95587.0
11139,Kamisu,Cfa,35.89,140.6647,Japan,95471.0
11140,Longkeng,Cfa,24.0341,112.0391,China,95881.0
11141,Muzaffarabad,Cfa,34.37,73.4711,Pakistan,96000.0
11142,Greece,Dfb,43.2461,-77.6989,United States,95988.0
11143,San Cugat del Vallés,Csa,41.4735,2.0852,Spain,94012.0
11144,Mons,Cfb,50.455,3.952,Belgium,95299.0
11145,Itaperuna,Aw,-21.205,-41.8878,Brazil,95841.0
11146,Jinbi,Cwb,25.7356,101.3239,China,95639.0
11147,Xiluodu,Cwb,28.236,103.6301,China,95439.0
11148,Hesperia,Csa,34.3975,-117.3147,United States,95750.0
11149,Brockton,Dfb,42.0821,-71.0242,United States,95708.0
11150,Brockton,Dfb,44.1667,-81.2167,Canada,9461.0
11151,Pesaro,Cfb,43.9102,12.9133,Italy,94958.0
11152,Boli,Dwb,45.7564,130.5759,China,95260.0
11153,Yi Xian,Dwa,39.3444,115.4954,China,94110.0
11154,Shimada,Cfa,34.8364,138.1761,Japan,95198.0
11155,Lecce,Csa,40.352,18.1691,Italy,95441.0
11156,Cáceres,Am,39.4833,-6.3667,Spain,95418.0
11157,Cáceres,Am,-16.0711,-57.6789,Brazil,91271.0
11158,Cáceres,Am,7.5794,-75.3503,Colombia,42112.0
11159,Guaíba,Cfa,-30.1139,-51.325,Brazil,95204.0
11160,Bogo,Af,10.7361,14.6108,Cameroon,95230.0
11161,Bogo,Af,11.0167,124.0,Philippines,88867.0
11162,Balamban,Am,10.4667,123.7833,Philippines,95136.0
11163,Kŭlob,Csa,37.9119,69.7808,Tajikistan,95000.0
11164,Sarov,Dfb,54.9333,43.3167,Russia,95388.0
11165,Rubio,Aw,7.7,-72.35,Venezuela,95041.0
11166,Riverview,Dfa,27.8227,-82.3023,United States,95338.0
11167,Riverview,Dfa,46.0613,-64.8052,Canada,19667.0
11168,Riverview,Dfa,42.1728,-83.1935,United States,12032.0
11169,Mianwali,BSh,32.5853,71.5436,Pakistan,95007.0
11170,Fishers,Dfa,39.9589,-85.9661,United States,95310.0
11171,Jinshan,BWk,25.1496,102.0742,China,95044.0
11172,Jinshan,BWk,38.0737,102.2551,China,5645.0
11173,Gerona,Am,15.6,120.6,Philippines,94485.0
11174,Solikamsk,Dfc,59.6333,56.7667,Russia,94628.0
11175,Nāḩiyat al Karmah,BWh,33.3997,43.9089,Iraq,95000.0
11176,Bowling Green,Dfa,36.9719,-86.4373,United States,95135.0
11177,Bowling Green,Dfa,41.3773,-83.65,United States,32249.0
11178,Bowling Green,Dfa,39.3447,-91.2032,United States,5608.0
11179,Barletta,Cfa,41.3167,16.2833,Italy,94477.0
11180,Valongo,Csb,41.1833,-8.5,Portugal,93858.0
11181,Biu,BSh,10.6204,12.19,Nigeria,95005.0
11182,Lagarto,As,-10.9169,-37.65,Brazil,94861.0
11183,Lopez,Af,13.884,122.2604,Philippines,94657.0
11184,Jaworzno,Cfb,50.2,19.275,Poland,94305.0
11185,Kanuma,Cfa,36.5672,139.745,Japan,94591.0
11186,Gera,Cfb,50.8782,12.0824,Germany,94152.0
11187,Roswell,BSk,34.0391,-84.3513,United States,94763.0
11188,Roswell,BSk,33.373,-104.5294,United States,48889.0
11189,Menifee,Csa,33.6909,-117.1849,United States,94756.0
11190,Grudziądz,Cfb,53.4875,18.755,Poland,94368.0
11191,Plantation,Am,26.126,-80.2617,United States,94580.0
11192,Gatchina,Dfb,59.5667,30.1333,Russia,94447.0
11193,Michurinsk,Dfb,52.8922,40.4928,Russia,93330.0
11194,Daanbantayan,Af,11.3333,124.0167,Philippines,93502.0
11195,Bayan Hot,BWk,38.8556,105.7001,China,94445.0
11196,Alessandria,Csb,44.9133,8.62,Italy,93980.0
11197,Shibata,Cfa,37.95,139.3333,Japan,94258.0
11198,Shibata,Cfa,38.0564,140.7658,Japan,38638.0
11199,Santa Cruz Xoxocotlán,Cwb,17.0264,-96.7333,Mexico,93188.0
11200,Glazov,Dfb,58.1333,52.65,Russia,93056.0
11201,Chino,Dfb,33.9836,-117.6654,United States,94371.0
11202,Chino,Dfb,35.9956,138.1589,Japan,55018.0
11203,Kwekwe,BSh,-18.9167,29.9833,Zimbabwe,93072.0
11204,Cape Breton,Dfb,46.1389,-60.1931,Canada,94285.0
11205,Azumino,Dfb,36.3039,137.9056,Japan,93927.0
11206,Manacapuru,Af,-3.3,-60.6206,Brazil,94175.0
11207,Wangjia,Cfa,30.6218,120.7212,China,93291.0
11208,Monkayo,Af,7.8167,126.05,Philippines,93937.0
11209,Edmond,Cfa,35.6689,-97.4159,United States,94054.0
11210,Lemery,Am,13.9167,120.8833,Philippines,93186.0
11211,Lemery,Am,11.2333,122.9333,Philippines,31414.0
11212,Kabacan,Af,7.1167,124.8167,Philippines,93822.0
11213,Hanford,BSk,36.3274,-119.6549,United States,94028.0
11214,Itaúna,Cwa,-20.075,-44.5758,Brazil,93847.0
11215,Dearborn,Dfa,42.3127,-83.2129,United States,93932.0
11216,Sanjō,Cfa,37.6368,138.9617,Japan,93671.0
11217,Higashi-Matsuyama,Cfa,36.0422,139.4,Japan,92440.0
11218,Yunnanyi,Cwb,25.3916,100.6846,China,93671.0
11219,Voskresensk,Dfb,55.3167,38.6833,Russia,93565.0
11220,Vilhena,Aw,-12.7406,-60.1458,Brazil,93745.0
11221,Indanan,Af,6.0,120.9667,Philippines,93168.0
11222,Mikhaylovsk,Dfb,45.1283,42.0256,Russia,93658.0
11223,Mikhaylovsk,Dfb,56.4333,59.1167,Russia,8921.0
11224,Livonia,Dfb,42.3972,-83.3733,United States,93665.0
11225,Livonia,Dfb,42.8091,-77.6523,United States,7584.0
11226,Piraquara,Cfb,-25.4419,-49.0628,Brazil,93207.0
11227,Hadera,Csa,32.45,34.9167,Israel,91707.0
11228,La Spezia,Csb,44.108,9.8289,Italy,93311.0
11229,Trelew,BSk,-43.2533,-65.3094,Argentina,93442.0
11230,Bedford,Cfb,52.135,-0.47,United Kingdom,92407.0
11231,Bedford,Cfb,32.8464,-97.135,United States,49049.0
11232,Bedford,Cfb,42.9407,-71.5302,United States,22535.0
11233,Bedford,Cfb,41.225,-73.6678,United States,17803.0
11234,Bedford,Cfb,38.8602,-86.4895,United States,14752.0
11235,Bedford,Cfb,42.497,-71.2783,United States,14142.0
11236,Bedford,Cfb,41.3919,-81.5359,United States,12457.0
11237,Bedford,Cfb,37.336,-79.5179,United States,7240.0
11238,Bedford,Cfb,40.0456,-78.4998,United States,5171.0
11239,Linquan,Dwa,37.9513,110.9877,China,91670.0
11240,Iserlohn,Cfb,51.3833,7.6667,Germany,92666.0
11241,Contai,Aw,21.78,87.75,India,92226.0
11242,Bafang,Am,5.1704,10.18,Cameroon,93145.0
11243,Vineland,Cfa,39.4653,-74.9981,United States,93239.0
11244,Helmond,Cfb,51.4797,5.6556,Netherlands,91524.0
11245,Avignon,Csa,43.95,4.8075,France,91729.0
11246,Samālūţ,BWh,28.3122,30.71,Egypt,91475.0
11247,Slidell,Cfa,30.2881,-89.7826,United States,93040.0
11248,Wukari,Aw,7.8704,9.78,Nigeria,92933.0
11249,Lawton,Cfa,34.6176,-98.4203,United States,93025.0
11250,Palimbang,Am,6.2167,124.2,Philippines,92828.0
11251,Rafaela,Cfa,-31.2667,-61.4833,Argentina,92945.0
11252,Velikiye Luki,Dfb,56.35,30.5167,Russia,91435.0
11253,Kilosa,Aw,-6.8396,36.99,Tanzania,91889.0
11254,Itumbiara,Aw,-18.42,-49.2178,Brazil,92883.0
11255,Hanamaki Onsen,Cfa,39.3886,141.1167,Japan,92815.0
11256,Missoula,Dfb,46.875,-114.0214,United States,92895.0
11257,Laiyuan,Dwb,39.3515,114.6853,China,92691.0
11258,Auburn,Dfb,32.6087,-85.4899,United States,92777.0
11259,Auburn,Dfb,47.3039,-122.2108,United States,81464.0
11260,Auburn,Dfb,38.895,-121.0778,United States,35311.0
11261,Auburn,Dfb,42.9338,-76.5684,United States,30507.0
11262,Auburn,Dfb,44.085,-70.2492,United States,23414.0
11263,Auburn,Dfb,41.3666,-85.0559,United States,22994.0
11264,Auburn,Dfb,42.1972,-71.8453,United States,16684.0
11265,Auburn,Dfb,34.0157,-83.8319,United States,7660.0
11266,Auburn,Dfb,42.9906,-71.3438,United States,5446.0
11267,Itapeva,Cfb,-23.9819,-48.8758,Brazil,92710.0
11268,Itapeva,Cfb,-22.7678,-46.2208,Brazil,8664.0
11269,Foumban,Aw,5.7167,10.9167,Cameroon,92673.0
11270,Rāyachoti,Aw,14.05,78.75,India,91234.0
11271,Sampit,Af,-2.5329,112.95,Indonesia,92710.0
11272,Naju,Cfa,35.0283,126.7175,South Korea,92582.0
11273,Lethbridge,Dfb,49.6942,-112.8328,Canada,92729.0
11274,Rapid City,Dfa,44.0716,-103.2204,United States,92664.0
11275,Sablayan,Am,12.837,120.7829,Philippines,92598.0
11276,Grahamstown,Cfa,-33.2996,26.52,South Africa,91548.0
11277,Yumbo,Af,3.5778,-76.4944,Colombia,92192.0
11278,Kitakami,Cfa,39.2867,141.1131,Japan,92348.0
11279,Acajutla,Aw,13.5928,-89.8275,El Salvador,92000.0
11280,Bauan,Am,13.7917,121.0085,Philippines,90819.0
11281,San Sebastián de los Reyes,Csb,40.5469,-3.6258,Spain,90962.0
11282,Terre Haute,Cfa,39.4654,-87.3763,United States,92490.0
11283,Saint-Jean-sur-Richelieu,Dfb,45.3167,-73.2667,Canada,92394.0
11284,Lavras,Cwa,-21.245,-45.0,Brazil,92200.0
11285,Toms River,Cfa,39.9895,-74.1654,United States,92325.0
11286,Ocozocoautla de Espinosa,Aw,16.75,-93.3667,Mexico,92103.0
11287,Mosquera,Cfb,4.7078,-74.2328,Colombia,91282.0
11288,Suffolk,Cfa,36.6953,-76.6398,United States,92108.0
11289,Kendu Bay,Af,-0.3596,34.64,Kenya,91248.0
11290,Oss,Cfb,51.7667,5.5167,Netherlands,91451.0
11291,Clarington,Dfb,43.935,-78.6083,Canada,92013.0
11292,Satsumasendai,Cfa,31.8133,130.3042,Japan,91875.0
11293,Blacksburg,Cfa,37.23,-80.4279,United States,91888.0
11294,Modi‘in Makkabbim Re‘ut,Csa,31.9339,34.9856,Israel,90013.0
11295,Düren,Cfb,50.8,6.4833,Germany,90733.0
11296,Pickering,Dfb,43.8354,-79.089,Canada,91771.0
11297,Southport,Dfb,53.6475,-3.0053,United Kingdom,91703.0
11298,Southport,Dfb,-27.9667,153.4,Australia,31908.0
11299,Southport,Dfb,42.04,-76.8774,United States,10125.0
11300,Mount Pleasant,Dfa,32.8538,-79.8204,United States,91684.0
11301,Mount Pleasant,Dfa,41.112,-73.8122,United States,44970.0
11302,Mount Pleasant,Dfa,43.5966,-84.7759,United States,35694.0
11303,Mount Pleasant,Dfa,42.7129,-87.8875,United States,27082.0
11304,Mount Pleasant,Dfa,33.1613,-94.9717,United States,16412.0
11305,Mount Pleasant,Dfa,40.9625,-91.5452,United States,8668.0
11306,Mogi Mirim,Cfa,-22.4319,-46.9578,Brazil,91483.0
11307,Weiyuan,Dwb,23.5025,100.7075,China,91536.0
11308,Weiyuan,Dwb,36.8413,101.9557,China,66490.0
11309,Julu,BSk,37.22,115.0309,China,90311.0
11310,Kāvali,Aw,14.9123,79.9944,India,90099.0
11311,Azua,Aw,18.46,-70.74,Dominican Republic,91345.0
11312,Salaman,Am,6.6333,124.0667,Philippines,91344.0
11313,Flensburg,Cfb,54.7819,9.4367,Germany,89934.0
11314,Talara,BWh,-4.5833,-81.2667,Peru,91444.0
11315,Peñaflor,Csb,-33.6167,-70.9167,Chile,90201.0
11316,Votuporanga,Aw,-20.4228,-49.9728,Brazil,91278.0
11317,Jalalpur Jattan,Cwa,32.7667,74.2167,Pakistan,90130.0
11318,Caçapava,Cfa,-23.1008,-45.7069,Brazil,91162.0
11319,Carson,BSk,33.8374,-118.2559,United States,91394.0
11320,Tübingen,Cfb,48.52,9.0556,Germany,90546.0
11321,Greenburgh,Cfa,41.033,-73.8413,United States,91382.0
11322,São Félix do Xingu,Am,-6.645,-51.995,Brazil,91340.0
11323,Maladzyechna,Dfb,54.3136,26.8517,Belarus,91063.0
11324,Ad Dakhla,BWh,23.7141,-15.9368,Morocco,89292.0
11325,Conroe,Cfa,30.3239,-95.4825,United States,91079.0
11326,Alafaya,Cfa,28.5278,-81.1865,United States,91068.0
11327,Agua Prieta,BSk,31.3258,-109.5489,Mexico,91029.0
11328,Chauk,Aw,20.9085,94.823,Myanmar,90870.0
11329,Imizuchō,Cfa,36.7125,137.0994,Japan,90201.0
11330,Itajubá,Cfb,-22.4258,-45.4528,Brazil,90658.0
11331,Pongotan,Af,7.15,125.95,Philippines,90786.0
11332,Livermore,Csb,37.6862,-121.7608,United States,90923.0
11333,Caimbambo,BSh,-12.9,14.0833,Angola,90838.0
11334,Cambambe,BSh,-9.7431,14.4914,Angola,90766.0
11335,Victorias,Am,10.9,123.0833,Philippines,90101.0
11336,Pinamalayan,Am,13.0,121.4167,Philippines,90383.0
11337,Chililabombwe,Cwa,-12.3667,27.8333,Zambia,90530.0
11338,Pisa,Csa,43.7167,10.4,Italy,90118.0
11339,Fundación,Aw,10.5172,-74.1922,Colombia,90514.0
11340,São João del Rei,Cwa,-21.1358,-44.2619,Brazil,90497.0
11341,Ma‘arrat an Nu‘mān,Csa,35.6433,36.6683,Syria,90000.0
11342,Nanaimo,Cfb,49.1642,-123.9364,Canada,90504.0
11343,Mancherāl,Aw,18.8679,79.4639,India,89935.0
11344,Chalchuapa,Aw,13.9833,-89.6833,El Salvador,90000.0
11345,Kansk,Dfc,56.2,95.7,Russia,89508.0
11346,Kiselëvsk,Dfb,53.9833,86.7,Russia,89867.0
11347,Zwickau,Cfb,50.7189,12.4961,Germany,89540.0
11348,Hezuo,Dwc,34.9984,102.91,China,90290.0
11349,Pistoia,Cfb,43.9333,10.9167,Italy,90195.0
11350,New Braunfels,Cfa,29.6994,-98.1148,United States,90209.0
11351,Compostela,Csa,7.6667,126.0833,Philippines,89884.0
11352,Compostela,Csa,21.2389,-104.9,Mexico,17573.0
11353,Ocaña,BSk,8.2461,-73.3553,Colombia,90037.0
11354,Ocaña,BSk,39.9569,-3.4967,Spain,13023.0
11355,Mihara,Cfa,34.3975,133.0786,Japan,89972.0
11356,Kairāna,Cwa,29.3953,77.2053,India,89000.0
11357,Uacu Cungo,BSh,-11.3583,15.1194,Angola,90000.0
11358,Luau,Aw,-10.7,22.2333,Angola,90000.0
11359,Kadiri,BSh,14.12,78.17,India,89429.0
11360,Norrköping,Dfb,58.5919,16.1856,Sweden,88639.0
11361,Polangui,Af,13.2922,123.4856,Philippines,89176.0
11362,Hosaina,Cfb,7.5504,37.85,Ethiopia,89300.0
11363,Gießen,Cfb,50.5833,8.6667,Germany,88546.0
11364,Lucca,Cfb,43.85,10.5167,Italy,89243.0
11365,Hilversum,Cfb,52.23,5.18,Netherlands,87817.0
11366,Chosica,BSk,-11.9361,-76.6972,Peru,88606.0
11367,El Puerto de Santa María,Csa,36.6,-6.2167,Spain,89060.0
11368,Serdar,BSk,38.9667,56.2667,Turkmenistan,89582.0
11369,Cantaura,Aw,9.3005,-64.3564,Venezuela,89552.0
11370,Kamensk-Shakhtinskiy,Dfa,48.3167,40.2667,Russia,88997.0
11371,Fall River,Cfa,41.7137,-71.1014,United States,89541.0
11372,Banga,Am,6.3,124.7833,Philippines,89164.0
11373,Conda,BSh,-11.1667,14.5,Angola,89479.0
11374,Surallah,Am,6.3667,124.7333,Philippines,89340.0
11375,Gitarama,Aw,-2.0696,29.76,Rwanda,87613.0
11376,Hinigaran,Am,10.2667,122.85,Philippines,88909.0
11377,Calabanga,Af,13.7167,123.2333,Philippines,88906.0
11378,Prijedor,Cfb,44.9667,16.7,Bosnia And Herzegovina,89397.0
11379,Léré,BWh,9.6556,14.225,Chad,89237.0
11380,Léré,BWh,15.7117,-4.9117,Mali,16072.0
11381,Passi,Am,11.1,122.6333,Philippines,88873.0
11382,Shwebo,Aw,22.5783,95.6929,Myanmar,88914.0
11383,Humpata,BSh,-15.0725,13.3678,Angola,89144.0
11384,São João da Boa Vista,Cfa,-21.9689,-46.7978,Brazil,89027.0
11385,Qiantangcun,Cfa,23.6742,116.915,China,88001.0
11386,Candeias,Cwa,-12.6678,-38.5508,Brazil,88806.0
11387,Candeias,Cwa,-20.7669,-45.2758,Brazil,14595.0
11388,Calauan,Am,14.15,121.3167,Philippines,87693.0
11389,Bhakkar,BWh,31.6333,71.0667,Pakistan,88472.0
11390,Dunkerque,Cfb,51.0383,2.3775,France,86865.0
11391,Solana,Am,17.65,121.6833,Philippines,88445.0
11392,Dongchuan,Cwb,25.5086,101.2356,China,88481.0
11393,Madgaon,Am,15.2719,73.9583,India,87650.0
11394,Heerlen,Cfb,50.8833,5.9833,Netherlands,86833.0
11395,Montelíbano,Am,7.9711,-75.4181,Colombia,88674.0
11396,Kōka,Cfa,34.9661,136.1663,Japan,88538.0
11397,O'Fallon,Cfa,38.785,-90.7175,United States,88673.0
11398,O'Fallon,Cfa,38.5976,-89.9155,United States,29583.0
11399,Baras,Af,14.5167,121.2667,Philippines,87637.0
11400,Baras,Af,13.6667,124.3667,Philippines,13484.0
11401,Kadirli,Csa,37.3698,36.1031,Turkey,88527.0
11402,Maravatío de Ocampo,Cwb,19.8933,-100.4428,Mexico,88535.0
11403,Ootacamund,Aw,11.4086,76.6939,India,88430.0
11404,Sakiet ez Zit,BSh,34.8,10.77,Tunisia,87512.0
11406,Grimsby,Dfb,53.5595,-0.068,United Kingdom,88243.0
11407,Grimsby,Dfb,43.2,-79.55,Canada,27314.0
11408,Echague,Af,16.7,121.65,Philippines,88410.0
11409,La Grita,Am,8.1333,-71.9833,Venezuela,88450.0
11410,San Fabian,Am,16.15,120.45,Philippines,87428.0
11411,Avaré,Cfa,-23.0989,-48.9258,Brazil,88385.0
11412,Newton,Dfb,42.3316,-71.2085,United States,88414.0
11413,Newton,Dfb,38.0368,-97.3451,United States,20361.0
11414,Newton,Dfb,41.6964,-93.0402,United States,15580.0
11415,Newton,Dfb,35.663,-81.2333,United States,13177.0
11416,Newton,Dfb,41.0534,-74.7527,United States,11974.0
11417,Zhob,BSh,31.3417,69.4486,Pakistan,88356.0
11418,Pingyuanjie,Cwb,23.7472,103.761,China,88103.0
11419,Maiquetía,Aw,10.5958,-66.9772,Venezuela,87909.0
11420,Qal‘at Bīshah,BWh,20.0087,42.5987,Saudi Arabia,88291.0
11421,Tacaná,Aw,15.2415,-92.0684,Guatemala,87998.0
11422,Ratingen,Cfb,51.3,6.85,Germany,87297.0
11423,Makilala,Af,6.9667,125.0833,Philippines,87927.0
11424,Ponta Porã,Cfa,-22.5358,-55.7258,Brazil,88164.0
11425,Changting,Cfa,25.867,116.3167,China,87458.0
11426,Farīdkot,BSh,30.67,74.76,India,87695.0
11427,São Pedro da Aldeia,Aw,-22.8389,-42.1028,Brazil,87875.0
11428,Calaca,Am,13.9667,120.8,Philippines,87361.0
11429,Leshou,Cwa,38.1902,116.1205,China,88069.0
11430,Sinjār,BSh,36.3209,41.8766,Iraq,88023.0
11431,Jilotepec,Cfa,19.9519,-99.5328,Mexico,87927.0
11432,Jilotepec,Cfa,19.6113,-96.9224,Mexico,16682.0
11433,Sudbury,Dfa,46.49,-81.01,Canada,88054.0
11434,Sudbury,Dfa,42.3847,-71.4234,United States,19122.0
11435,São Gonçalo do Amarante,As,-5.7928,-35.3289,Brazil,87668.0
11436,São Gonçalo do Amarante,As,-3.6058,-38.9689,Brazil,43890.0
11437,Jataí,Aw,-17.8808,-51.7139,Brazil,88006.0
11438,Camiling,Am,15.7,120.4167,Philippines,87319.0
11439,Wislane,BSk,30.2167,-8.3833,Morocco,87910.0
11440,Buzuluk,Dfb,52.7667,52.2667,Russia,86316.0
11441,Muncie,Dfa,40.1989,-85.395,United States,87879.0
11442,Jagüey Grande,Aw,22.5292,-81.1325,Cuba,87771.0
11443,Dipalpur,BSh,30.6708,73.6533,Pakistan,87176.0
11444,Baggao,Am,17.8894,121.8709,Philippines,87753.0
11445,Santa Cruz do Capibaribe,As,-7.9573,-36.2047,Brazil,87582.0
11446,Lünen,Cfb,51.6167,7.5167,Germany,86348.0
11447,Anakāpalle,Aw,17.68,83.02,India,86519.0
11448,Pergamino,Cfa,-33.8836,-60.5669,Argentina,87652.0
11449,Fukuroi,Cfa,34.7503,137.925,Japan,86851.0
11450,Binmaley,Am,16.0323,120.269,Philippines,86881.0
11451,Consolación del Sur,Aw,22.5083,-83.5172,Cuba,87500.0
11452,Koidu-Bulma,Am,8.4405,-10.85,Sierra Leone,87539.0
11453,Paredes,Csb,41.2,-8.3333,Portugal,86854.0
11454,Brindisi,Csa,40.6383,17.9458,Italy,87141.0
11455,Nabua,Af,13.4083,123.375,Philippines,86490.0
11456,Town 'n' Country,Cfa,28.0108,-82.576,United States,87338.0
11457,Mijas,Csa,36.6,-4.6333,Spain,86744.0
11458,Tiflet,Csa,33.9,-6.33,Morocco,86709.0
11459,Mobara,Cfa,35.4283,140.2881,Japan,86446.0
11461,Chongoroi,BSh,-13.5667,13.95,Angola,87278.0
11462,Houndé,Aw,11.5,-3.5167,Burkina Faso,87154.0
11463,Itabaiana,As,-10.685,-37.425,Brazil,86967.0
11464,Itabaiana,As,-7.3289,-35.3328,Brazil,24565.0
11465,Heyunkeng,Cfa,23.9293,112.9185,China,86951.0
11466,Nova Lima,Cwa,-19.9858,-43.8469,Brazil,87000.0
11467,Wulan,BSk,36.5585,104.6765,China,86990.0
11468,São Cristóvão,Am,-11.015,-37.2058,Brazil,86979.0
11469,Menglang,Cwb,22.5586,99.9337,China,86877.0
11470,Qaraçuxur,BSk,40.3969,49.9733,Azerbaijan,85900.0
11471,Ad Diwem,BWh,13.9904,32.3,Sudan,87068.0
11472,Fort Myers,Cfa,26.6195,-81.8303,United States,87103.0
11473,Ciudad de Atlixco,Cwa,18.9,-98.45,Mexico,86690.0
11474,Chiguayante,Csb,-36.9167,-73.0167,Chile,85863.0
11475,Campana,Cfa,-34.1667,-58.9167,Argentina,86860.0
11476,Dingcheng,Cwa,19.6819,110.3637,China,86367.0
11477,Tuncheng,Am,19.3633,110.0978,China,86474.0
11478,Gubkin,Dfb,51.2833,37.55,Russia,86780.0
11479,Yaofeng,Cwa,35.1395,111.2174,China,86435.0
11480,Kharian,Cwa,32.811,73.865,Pakistan,85765.0
11481,Goodyear,BWh,33.2613,-112.3622,United States,86840.0
11482,Aalst,Cfb,50.9383,4.0392,Belgium,85715.0
11483,Ducheng,Cfa,23.2445,111.5342,China,85659.0
11484,Kattagan,BSk,40.2,64.9167,Uzbekistan,86745.0
11485,Garulia,Aw,22.82,88.37,India,85336.0
11486,Tumaco,Af,1.81,-78.81,Colombia,86713.0
11487,Keffi,Aw,8.8464,7.8733,Nigeria,85911.0
11488,Gotenba,Cfa,35.3086,138.935,Japan,86334.0
11489,Novotroitsk,Dfb,51.2009,58.2983,Russia,86474.0
11490,Kapaklı,Csa,41.3333,27.9667,Turkey,85898.0
11491,Chiclana de la Frontera,Csa,36.4167,-6.15,Spain,86306.0
11492,Pariaman,Af,-0.6261,100.1206,Indonesia,85485.0
11493,Tagaytay,Aw,14.1,120.9333,Philippines,85330.0
